country,iso3,year,life_exp,health_ppp
"Korea, Republic of",KOR,1993,73.1,640.547
"Korea, Republic of",KOR,1994,73.5,647.107
"Korea, Republic of",KOR,1995,73.8,704.768
"Korea, Republic of",KOR,1996,74.2,782.284
"Korea, Republic of",KOR,1997,74.7,791.303
"Korea, Republic of",KOR,1998,75.1,769.312
"Korea, Republic of",KOR,1999,75.5,862.649
"Korea, Republic of",KOR,2000,76,906.454
"Korea, Republic of",KOR,2001,76.5,1039.851
"Korea, Republic of",KOR,2002,76.8,1029.437
"Korea, Republic of",KOR,2003,77.3,1207.033
"Korea, Republic of",KOR,2004,77.8,1250.9
"Korea, Republic of",KOR,2005,78.2,1365.054
"Korea, Republic of",KOR,2006,78.8,1499.113
"Korea, Republic of",KOR,2007,79.2,1564.052
"Korea, Republic of",KOR,2008,79.6,1667.052
"Korea, Republic of",KOR,2009,80,1847.097
"Korea, Republic of",KOR,2010,80.2,2016.746
"Korea, Republic of",KOR,2011,80.6,2062.235
"Korea, Republic of",KOR,2012,80.9,2104.287
"Korea, Republic of",KOR,2013,81.4,2207.44
"Korea, Republic of",KOR,2014,81.8,2328.347
"Korea, Republic of",KOR,2015,82.1,2516.528
"Korea, Republic of",KOR,2016,82.4,2665.083
"Korea, Republic of",KOR,2017,82.7,2810.556
"Korea, Republic of",KOR,2018,82.7,3019.704
"Korea, Republic of",KOR,2019,83.3,3297.291
"Korea, Republic of",KOR,2020,83.5,3375.149
"Korea, Republic of",KOR,2021,83.6,3791.989
"Korea, Republic of",KOR,2022,NA,4107.457
"Korea, Republic of",KOR,2023,NA,4365.927
Lithuania,LTU,1970,71.1,NA
Lithuania,LTU,1971,72,NA
Lithuania,LTU,1972,71.3,NA
Lithuania,LTU,1973,71.6,NA
Lithuania,LTU,1974,71.6,NA
Lithuania,LTU,1975,71.1,NA
Lithuania,LTU,1976,71.1,NA
Lithuania,LTU,1977,71,NA
Lithuania,LTU,1978,70.7,NA
Lithuania,LTU,1979,70.6,NA
Lithuania,LTU,1980,70.5,NA
Lithuania,LTU,1981,70.5,NA
Lithuania,LTU,1982,70.9,NA
Lithuania,LTU,1983,70.8,NA
Lithuania,LTU,1984,70.3,NA
Lithuania,LTU,1985,70.6,NA
Lithuania,LTU,1986,72.3,NA
Lithuania,LTU,1987,72.2,NA
Lithuania,LTU,1988,72,NA
Lithuania,LTU,1989,71.7,NA
Lithuania,LTU,1990,71.5,NA
Lithuania,LTU,1991,70.6,NA
Lithuania,LTU,1992,70.5,NA
Lithuania,LTU,1993,69,NA
Lithuania,LTU,1994,68.6,NA
Lithuania,LTU,1995,69.1,NA
Lithuania,LTU,1996,70.3,NA
Lithuania,LTU,1997,71.1,NA
Lithuania,LTU,1998,71.4,NA
Lithuania,LTU,1999,71.8,NA
Lithuania,LTU,2000,72.1,822.395
Lithuania,LTU,2001,71.6,834.716
Lithuania,LTU,2002,71.8,918.701
Lithuania,LTU,2003,72,1035.112
Lithuania,LTU,2004,72,1018.097
Lithuania,LTU,2005,71.2,1179.435
Lithuania,LTU,2006,71,1345.521
Lithuania,LTU,2007,70.7,1519.417
Lithuania,LTU,2008,71.7,1681.529
Lithuania,LTU,2009,72.9,1575.841
Lithuania,LTU,2010,73.3,1535.946
Lithuania,LTU,2011,73.7,1598.514
Lithuania,LTU,2012,74.1,1633.032
Lithuania,LTU,2013,74.1,1675.617
Lithuania,LTU,2014,74.7,1777.566
Lithuania,LTU,2015,74.6,1917.092
Lithuania,LTU,2016,74.9,2040.58
Lithuania,LTU,2017,75.8,2108.452
Lithuania,LTU,2018,76,2237.037
Lithuania,LTU,2019,76.5,2493.049
Lithuania,LTU,2020,75.1,2628.939
Lithuania,LTU,2021,74.2,2916.982
Lithuania,LTU,2022,75.8,2740.47
Lithuania,LTU,2023,77.3,2671.249
Luxembourg,LUX,1960,69.4,NA
Luxembourg,LUX,1971,69.6,NA
Luxembourg,LUX,1972,70.8,NA
Luxembourg,LUX,1973,70.6,NA
Luxembourg,LUX,1974,70.7,NA
Luxembourg,LUX,1975,70.7,NA
Luxembourg,LUX,1976,70.7,1292.341
Luxembourg,LUX,1977,72.1,1364.199
Luxembourg,LUX,1978,72,1521.091
Luxembourg,LUX,1979,72.7,1598.298
Luxembourg,LUX,1980,72.8,1647.036
Luxembourg,LUX,1981,72.6,1654.321
Luxembourg,LUX,1982,72.7,1632.39
Luxembourg,LUX,1983,73.5,1628.112
Luxembourg,LUX,1984,73.3,1660.279
Luxembourg,LUX,1985,73.8,1702.962
Luxembourg,LUX,1986,74.7,1842.526
Luxembourg,LUX,1987,74.3,2055.134
Luxembourg,LUX,1988,75,2302.962
Luxembourg,LUX,1989,74.9,2461.684
Luxembourg,LUX,1990,75.7,2630.554
Luxembourg,LUX,1991,75.7,2671.32
Luxembourg,LUX,1992,75.3,2792.212
Luxembourg,LUX,1993,76,2965.716
Luxembourg,LUX,1994,76.7,2976.838
Luxembourg,LUX,1995,76.8,3291.662
Luxembourg,LUX,1996,76.8,3385.716
Luxembourg,LUX,1997,77.1,3398.404
Luxembourg,LUX,1998,77.3,3549.803
Luxembourg,LUX,1999,78,3960.508
Luxembourg,LUX,2000,78,4463.226
Luxembourg,LUX,2001,78,4786.054
Luxembourg,LUX,2002,78.1,5147.201
Luxembourg,LUX,2003,77.9,5315.573
Luxembourg,LUX,2004,79.2,5729.376
Luxembourg,LUX,2005,79.6,5752.037
Luxembourg,LUX,2006,79.4,5822.71
Luxembourg,LUX,2007,79.5,5725.245
Luxembourg,LUX,2008,80.7,5866.338
Luxembourg,LUX,2009,80.8,6363.155
Luxembourg,LUX,2010,80.8,6369.473
Luxembourg,LUX,2011,81.1,5263.139
Luxembourg,LUX,2012,81.5,4683.497
Luxembourg,LUX,2013,81.9,4698.04
Luxembourg,LUX,2014,82.3,4785.114
Luxembourg,LUX,2015,82.4,4692.302
Luxembourg,LUX,2016,82.7,4707.442
Luxembourg,LUX,2017,82.1,4711.392
Luxembourg,LUX,2018,82.3,4831.971
Luxembourg,LUX,2019,82.7,4998.695
Luxembourg,LUX,2020,82.2,5254.002
Luxembourg,LUX,2021,82.7,5633.53
Luxembourg,LUX,2022,83,5518.47
Luxembourg,LUX,2023,83.4,5497.399
Latvia,LVA,2000,NA,634.455
Latvia,LVA,2001,NA,722.868
Latvia,LVA,2002,70.2,777.112
Latvia,LVA,2003,70.6,801.015
Latvia,LVA,2004,70.9,987.637
Latvia,LVA,2005,70.6,1061.651
Latvia,LVA,2006,70.6,1190.812
Latvia,LVA,2007,70.8,1345.933
Latvia,LVA,2008,72.1,1289.318
Latvia,LVA,2009,72.8,1170.229
Latvia,LVA,2010,73.1,1170.255
Latvia,LVA,2011,73.9,1154.707
Latvia,LVA,2012,74.1,1191.332
Latvia,LVA,2013,74.3,1237.135
Latvia,LVA,2014,74.5,1295.427
Latvia,LVA,2015,74.8,1404.661
Latvia,LVA,2016,74.9,1569.445
Latvia,LVA,2017,74.9,1588.385
Latvia,LVA,2018,75.1,1734.698
Latvia,LVA,2019,75.7,1889.894
Latvia,LVA,2020,75.5,2046.181
Latvia,LVA,2021,73.1,2720.627
Latvia,LVA,2022,74.5,2351.855
Latvia,LVA,2023,75.9,NA
Mexico,MEX,1970,59.9,NA
Mexico,MEX,1971,61.6,NA
Mexico,MEX,1972,62,NA
Mexico,MEX,1973,62.4,NA
Mexico,MEX,1974,63.4,NA
Mexico,MEX,1975,63.9,NA
Mexico,MEX,1976,64.2,NA
Mexico,MEX,1977,64.7,NA
Mexico,MEX,1978,65.5,NA
Mexico,MEX,1979,65.9,NA
Mexico,MEX,1980,66.2,NA
Mexico,MEX,1981,66.9,NA
Mexico,MEX,1982,67.7,NA
Mexico,MEX,1983,68.3,NA
Mexico,MEX,1984,68.8,NA
Mexico,MEX,1985,69,NA
Mexico,MEX,1986,69.8,NA
Mexico,MEX,1987,70.1,NA
Mexico,MEX,1988,70.2,NA
Mexico,MEX,1989,70.5,NA
Mexico,MEX,1990,70.9,NA
Mexico,MEX,1991,71.6,NA
Mexico,MEX,1992,71.9,NA
Mexico,MEX,1993,72,NA
Mexico,MEX,1994,72.3,NA
Mexico,MEX,1995,72.2,NA
Mexico,MEX,1996,72.7,NA
Mexico,MEX,1997,73.1,NA
Mexico,MEX,1998,73.5,NA
Mexico,MEX,1999,74,730.874
Mexico,MEX,2000,74.7,777.491
Mexico,MEX,2001,75,843.423
Mexico,MEX,2002,75.1,883.32
Mexico,MEX,2003,75.1,999.614
Mexico,MEX,2004,75.4,1047.611
Mexico,MEX,2005,75.2,1018.888
Mexico,MEX,2006,75.5,1044.084
Mexico,MEX,2007,75.4,1060.441
Mexico,MEX,2008,75.2,1028.155
Mexico,MEX,2009,74.9,1027.144
Mexico,MEX,2010,74.8,973.817
Mexico,MEX,2011,74.9,976.97
Mexico,MEX,2012,75,1015.883
Mexico,MEX,2013,75,1031.137
Mexico,MEX,2014,75,995.646
Mexico,MEX,2015,74.7,1062.591
Mexico,MEX,2016,74.8,1048.837
Mexico,MEX,2017,74.9,1052.469
Mexico,MEX,2018,75,1055.088
Mexico,MEX,2019,75.1,1063.958
Mexico,MEX,2020,75.2,1099.015
Mexico,MEX,2021,75.4,1112.726
Mexico,MEX,2022,NA,1090.092
Netherlands,NLD,1960,73.5,NA
Netherlands,NLD,1961,73.8,NA
Netherlands,NLD,1962,73.4,NA
Netherlands,NLD,1963,73.4,NA
Netherlands,NLD,1964,73.8,NA
Netherlands,NLD,1965,73.6,NA
Netherlands,NLD,1966,73.6,NA
Netherlands,NLD,1967,73.9,NA
Netherlands,NLD,1968,73.7,NA
Netherlands,NLD,1969,73.6,NA
Netherlands,NLD,1970,73.7,NA
Netherlands,NLD,1971,73.9,NA
Netherlands,NLD,1972,73.8,1498.653
Netherlands,NLD,1973,74.2,1573.888
Netherlands,NLD,1974,74.6,1666.629
Netherlands,NLD,1975,74.6,1746.927
Netherlands,NLD,1976,74.7,1798.675
Netherlands,NLD,1977,75.3,1858.109
Netherlands,NLD,1978,75.3,1942.796
Netherlands,NLD,1979,75.7,1988.214
Netherlands,NLD,1980,75.9,1999.437
Netherlands,NLD,1981,76,1975.041
Netherlands,NLD,1982,76.1,2002.927
Netherlands,NLD,1983,76.3,2012.557
Netherlands,NLD,1984,76.4,2009.331
Netherlands,NLD,1985,76.5,2014.801
Netherlands,NLD,1986,76.4,2087.647
Netherlands,NLD,1987,76.9,2123.034
Netherlands,NLD,1988,77.1,2155.927
Netherlands,NLD,1989,76.9,2286.201
Netherlands,NLD,1990,77.1,2413.266
Netherlands,NLD,1991,77.2,2501.143
Netherlands,NLD,1992,77.4,2575.409
Netherlands,NLD,1993,77.1,2609.625
Netherlands,NLD,1994,77.6,2618.847
Netherlands,NLD,1995,77.6,2653.415
Netherlands,NLD,1996,77.6,2707.3
Netherlands,NLD,1997,78,2745.878
Netherlands,NLD,1998,78.1,3172.642
Netherlands,NLD,1999,78,3296.212
Netherlands,NLD,2000,78.2,3364.058
Netherlands,NLD,2001,78.4,3593.882
Netherlands,NLD,2002,78.5,3834.445
Netherlands,NLD,2003,78.7,3987.022
Netherlands,NLD,2004,79.3,4065.592
Netherlands,NLD,2005,79.6,4139.051
Netherlands,NLD,2006,80,4262.815
Netherlands,NLD,2007,80.4,4385.816
Netherlands,NLD,2008,80.5,4587.207
Netherlands,NLD,2009,80.9,4768.575
Netherlands,NLD,2010,81,4835.082
Netherlands,NLD,2011,81.3,4864.309
Netherlands,NLD,2012,81.2,4928.964
Netherlands,NLD,2013,81.4,4915.66
Netherlands,NLD,2014,81.8,4930.843
Netherlands,NLD,2015,81.6,4927.103
Netherlands,NLD,2016,81.7,5002.198
Netherlands,NLD,2017,81.8,5011.271
Netherlands,NLD,2018,81.9,5053.651
Netherlands,NLD,2019,82.2,5187.209
Netherlands,NLD,2020,81.4,5502.548
Netherlands,NLD,2021,81.4,5753.96
Netherlands,NLD,2022,81.7,5347.826
Netherlands,NLD,2023,82,NA
Norway,NOR,1960,73.8,NA
Norway,NOR,1961,73.8,NA
Norway,NOR,1962,73.7,NA
Norway,NOR,1963,73.3,NA
Norway,NOR,1964,73.8,NA
Norway,NOR,1965,74,NA
Norway,NOR,1966,74.2,NA
Norway,NOR,1967,74.2,NA
Norway,NOR,1968,74.1,NA
Norway,NOR,1969,73.8,NA
Norway,NOR,1970,74.3,754.267
Norway,NOR,1971,74.4,839.258
Norway,NOR,1972,74.5,938.461
Norway,NOR,1973,74.6,1015.081
Norway,NOR,1974,75,1060.696
Norway,NOR,1975,75,1174.067
Norway,NOR,1976,75.2,1252.693
Norway,NOR,1977,75.6,1344.908
Norway,NOR,1978,75.7,1500.578
Norway,NOR,1979,75.6,1439.135
Norway,NOR,1980,75.8,1504.569
Norway,NOR,1981,76,1537.518
Norway,NOR,1982,76.1,1582.8
Norway,NOR,1983,76.2,1672.273
Norway,NOR,1984,76.3,1664.585
Norway,NOR,1985,76,1739.313
Norway,NOR,1986,76.4,1808.968
Norway,NOR,1987,76.2,1881.839
Norway,NOR,1988,76.3,1891.082
Norway,NOR,1989,76.6,1864.516
Norway,NOR,1990,76.6,2179.127
Norway,NOR,1991,77.1,2293.101
Norway,NOR,1992,77.3,2344.932
Norway,NOR,1993,77.2,2359.085
Norway,NOR,1994,77.9,2403.648
Norway,NOR,1995,77.9,2494.08
Norway,NOR,1996,78.3,2642.166
Norway,NOR,1997,78.3,2985.616
Norway,NOR,1998,78.5,3190.172
Norway,NOR,1999,78.4,3373.393
Norway,NOR,2000,78.8,3533.189
Norway,NOR,2001,79,3678.837
Norway,NOR,2002,79,4015.341
Norway,NOR,2003,79.6,4105.641
Norway,NOR,2004,80.1,4233.555
Norway,NOR,2005,80.3,4370.944
Norway,NOR,2006,80.6,4475.466
Norway,NOR,2007,80.6,4688.639
Norway,NOR,2008,80.8,4867.441
Norway,NOR,2009,81,4956.331
Norway,NOR,2010,81.2,5004.801
Norway,NOR,2011,81.4,5147.248
Norway,NOR,2012,81.5,5296.195
Norway,NOR,2013,81.8,5367.635
Norway,NOR,2014,82.2,5530.596
Norway,NOR,2015,82.4,5725.452
Norway,NOR,2016,82.5,5747.648
Norway,NOR,2017,82.7,5776.894
Norway,NOR,2018,82.8,5844.861
Norway,NOR,2019,83,5953.112
Norway,NOR,2020,83.3,6060.307
Norway,NOR,2021,83.2,6275.317
Norway,NOR,2022,82.6,6331.416
New Zealand,NZL,1961,71.1,NA
New Zealand,NZL,1962,71.2,NA
New Zealand,NZL,1963,71.2,NA
New Zealand,NZL,1964,71.2,NA
New Zealand,NZL,1965,71.2,NA
New Zealand,NZL,1966,71.3,NA
New Zealand,NZL,1967,71.4,NA
New Zealand,NZL,1968,71.4,NA
New Zealand,NZL,1969,71.5,NA
New Zealand,NZL,1970,71.5,1033.215
New Zealand,NZL,1971,71.6,1042.533
New Zealand,NZL,1972,71.7,1117.065
New Zealand,NZL,1973,71.8,1245.728
New Zealand,NZL,1974,72,1357.598
New Zealand,NZL,1975,72.1,1422.978
New Zealand,NZL,1976,72.3,1352.822
New Zealand,NZL,1977,72.5,1365.285
New Zealand,NZL,1978,72.7,1474.378
New Zealand,NZL,1979,72.9,1365.794
New Zealand,NZL,1980,73.2,1214.955
New Zealand,NZL,1981,73.4,1254.593
New Zealand,NZL,1982,73.6,1256.09
New Zealand,NZL,1983,73.7,1282.839
New Zealand,NZL,1984,73.8,1253.763
New Zealand,NZL,1985,74,1138.624
New Zealand,NZL,1986,74.1,1224.785
New Zealand,NZL,1987,74.5,1366.522
New Zealand,NZL,1988,74.8,1517.527
New Zealand,NZL,1989,75.2,1563.368
New Zealand,NZL,1990,75.5,1610.58
New Zealand,NZL,1991,75.8,1628.058
New Zealand,NZL,1992,76.1,1663.127
New Zealand,NZL,1993,76.3,1692.533
New Zealand,NZL,1994,76.6,1764.53
New Zealand,NZL,1995,76.8,1811.676
New Zealand,NZL,1996,77.1,1821.151
New Zealand,NZL,1997,77.4,1893.383
New Zealand,NZL,1998,77.7,1981.04
New Zealand,NZL,1999,78.1,2035.943
New Zealand,NZL,2000,78.4,2108.164
New Zealand,NZL,2001,78.7,2238.917
New Zealand,NZL,2002,79,2363.226
New Zealand,NZL,2003,79.3,2399.378
New Zealand,NZL,2004,79.6,2532.349
New Zealand,NZL,2005,79.8,2698.566
New Zealand,NZL,2006,80.1,2849.377
New Zealand,NZL,2007,80.3,2888.761
New Zealand,NZL,2008,80.5,3055.9
New Zealand,NZL,2009,80.7,3202.521
New Zealand,NZL,2010,80.8,3241.998
New Zealand,NZL,2011,81,3267.395
New Zealand,NZL,2012,81.2,3336.994
New Zealand,NZL,2013,81.4,3403.162
New Zealand,NZL,2014,81.4,3472
New Zealand,NZL,2015,81.5,3500.719
New Zealand,NZL,2016,81.6,3577.735
New Zealand,NZL,2017,81.7,3589.81
New Zealand,NZL,2018,81.7,3670.846
New Zealand,NZL,2019,82.1,3741.733
New Zealand,NZL,2020,82.3,3928.982
New Zealand,NZL,2021,82.3,4299.036
New Zealand,NZL,2022,NA,4875.313
Poland,POL,1960,67.8,NA
Poland,POL,1961,67.8,NA
Poland,POL,1962,67.5,NA
Poland,POL,1963,68.5,NA
Poland,POL,1964,68.7,NA
Poland,POL,1965,69.5,NA
Poland,POL,1966,69.9,NA
Poland,POL,1967,69.5,NA
Poland,POL,1968,70.3,NA
Poland,POL,1969,69.8,NA
Poland,POL,1970,70,NA
Poland,POL,1971,69.7,NA
Poland,POL,1972,70.7,NA
Poland,POL,1973,70.7,NA
Poland,POL,1974,71.2,NA
Poland,POL,1975,70.6,NA
Poland,POL,1976,70.7,NA
Poland,POL,1977,70.5,NA
Poland,POL,1978,70.4,NA
Poland,POL,1979,70.9,NA
Poland,POL,1980,70.2,NA
Poland,POL,1981,71.2,NA
Poland,POL,1982,71.2,NA
Poland,POL,1983,71.1,NA
Poland,POL,1984,70.9,NA
Poland,POL,1985,71.1,NA
Poland,POL,1986,71,NA
Poland,POL,1987,71.5,NA
Poland,POL,1988,71.5,NA
Poland,POL,1989,71.2,NA
Poland,POL,1990,70.7,568.786
Poland,POL,1991,70.4,550.309
Poland,POL,1992,71,576.067
Poland,POL,1993,71.5,605.289
Poland,POL,1994,71.8,628.983
Poland,POL,1995,72,662.069
Poland,POL,1996,72.3,741.404
Poland,POL,1997,72.7,763.645
Poland,POL,1998,73.1,790.228
Poland,POL,1999,73.1,894.705
Poland,POL,2000,73.8,882.349
Poland,POL,2001,74.2,953.21
Poland,POL,2002,74.5,1031.799
Poland,POL,2003,74.7,1048.738
Poland,POL,2004,74.9,1091.555
Poland,POL,2005,75,1122.885
Poland,POL,2006,75.3,1191.267
Poland,POL,2007,75.4,1304.562
Poland,POL,2008,75.6,1468.563
Poland,POL,2009,75.9,1572.872
Poland,POL,2010,76.4,1558.525
Poland,POL,2011,76.8,1567.865
Poland,POL,2012,76.9,1571.205
Poland,POL,2013,77.1,1639.25
Poland,POL,2014,77.8,1672.929
Poland,POL,2015,77.5,1796.739
Poland,POL,2016,78,1912.106
Poland,POL,2017,77.8,2010.51
Poland,POL,2018,77.7,2032.723
Poland,POL,2019,78,2189.265
Poland,POL,2020,76.4,2176.496
Poland,POL,2021,75.4,2314.319
Poland,POL,2022,77.2,2373.995
Poland,POL,2023,78.6,NA
Portugal,PRT,1960,64,NA
Portugal,PRT,1961,62.7,NA
Portugal,PRT,1962,64.2,NA
Portugal,PRT,1963,64.8,NA
Portugal,PRT,1964,64.9,NA
Portugal,PRT,1965,65.8,NA
Portugal,PRT,1966,65.3,NA
Portugal,PRT,1967,66.1,NA
Portugal,PRT,1968,66.4,NA
Portugal,PRT,1969,66,NA
Portugal,PRT,1970,66.7,252.321
Portugal,PRT,1971,66.4,293.999
Portugal,PRT,1972,68.4,403.508
Portugal,PRT,1973,67.6,481.899
Portugal,PRT,1974,68.2,500.583
Portugal,PRT,1975,68.4,620.032
Portugal,PRT,1976,69,622.716
Portugal,PRT,1977,70.1,582.724
Portugal,PRT,1978,70.5,620.447
Portugal,PRT,1979,71.3,605.625
Portugal,PRT,1980,71.5,731.281
Portugal,PRT,1981,71.8,759.199
Portugal,PRT,1982,72.5,784.209
Portugal,PRT,1983,72.4,737.035
Portugal,PRT,1984,72.7,720.868
Portugal,PRT,1985,73,823.077
Portugal,PRT,1986,73.4,1003.98
Portugal,PRT,1987,73.8,1038.447
Portugal,PRT,1988,73.8,1162.834
Portugal,PRT,1989,74.4,1118.994
Portugal,PRT,1990,74.1,1167.562
Portugal,PRT,1991,74.1,1314.525
Portugal,PRT,1992,74.7,1377.909
Portugal,PRT,1993,74.6,1400.605
Portugal,PRT,1994,75.5,1436.208
Portugal,PRT,1995,75.4,1646.104
Portugal,PRT,1996,75.3,1743.076
Portugal,PRT,1997,75.8,1807.9
Portugal,PRT,1998,76,1898.569
Portugal,PRT,1999,76.2,2034.805
Portugal,PRT,2000,76.8,2350.691
Portugal,PRT,2001,77.2,2376.655
Portugal,PRT,2002,77.4,2434.36
Portugal,PRT,2003,77.5,2493.364
Portugal,PRT,2004,78.4,2639.802
Portugal,PRT,2005,78.2,2681.32
Portugal,PRT,2006,79,2636.059
Portugal,PRT,2007,79.3,2673.392
Portugal,PRT,2008,79.5,2750.652
Portugal,PRT,2009,79.7,2882.594
Portugal,PRT,2010,80.1,2879.56
Portugal,PRT,2011,80.7,2712.941
Portugal,PRT,2012,80.6,2572.331
Portugal,PRT,2013,80.9,2524.308
Portugal,PRT,2014,81.3,2547.818
Portugal,PRT,2015,81.3,2629.529
Portugal,PRT,2016,81.3,2727.221
Portugal,PRT,2017,81.6,2794.722
Portugal,PRT,2018,81.5,2913.212
Portugal,PRT,2019,81.9,3040.979
Portugal,PRT,2020,81.1,3103.482
Portugal,PRT,2021,81.5,3454.674
Portugal,PRT,2022,81.8,3400.897
Portugal,PRT,2023,82.4,3383.995
Slovakia,SVK,1960,70.3,NA
Slovakia,SVK,1961,70.9,NA
Slovakia,SVK,1962,70.4,NA
Slovakia,SVK,1963,70.8,NA
Slovakia,SVK,1964,71.2,NA
Slovakia,SVK,1965,70.4,NA
Slovakia,SVK,1966,70.5,NA
Slovakia,SVK,1967,71.1,NA
Slovakia,SVK,1968,70.6,NA
Slovakia,SVK,1969,70,NA
Slovakia,SVK,1970,69.8,NA
Slovakia,SVK,1971,69.9,NA
Slovakia,SVK,1972,70.3,NA
Slovakia,SVK,1973,70,NA
Slovakia,SVK,1974,70.2,NA
Slovakia,SVK,1975,70.3,NA
Slovakia,SVK,1976,70.5,NA
Slovakia,SVK,1977,70.4,NA
Slovakia,SVK,1978,70.5,NA
Slovakia,SVK,1979,70.8,NA
Slovakia,SVK,1980,70.4,NA
Slovakia,SVK,1981,70.7,NA
Slovakia,SVK,1982,70.9,NA
Slovakia,SVK,1983,70.6,NA
Slovakia,SVK,1984,70.8,NA
Slovakia,SVK,1985,70.9,NA
Slovakia,SVK,1986,71.1,NA
Slovakia,SVK,1987,71.3,NA
Slovakia,SVK,1988,71.4,NA
Slovakia,SVK,1989,71.2,NA
Slovakia,SVK,1990,71.1,NA
Slovakia,SVK,1991,71.1,NA
Slovakia,SVK,1992,71.5,NA
Slovakia,SVK,1993,72,NA
Slovakia,SVK,1994,72.5,NA
Slovakia,SVK,1995,72.4,NA
Slovakia,SVK,1996,72.9,NA
Slovakia,SVK,1997,72.9,1056.407
Slovakia,SVK,1998,72.8,1069.758
Slovakia,SVK,1999,73.2,1044.277
Slovakia,SVK,2000,73.3,1023.896
Slovakia,SVK,2001,73.6,1063.73
Slovakia,SVK,2002,73.8,1158.58
Slovakia,SVK,2003,73.8,1193.577
Slovakia,SVK,2004,74.2,1468.277
Slovakia,SVK,2005,74.1,1583.723
Slovakia,SVK,2006,74.5,1747.021
Slovakia,SVK,2007,74.6,2000.529
Slovakia,SVK,2008,74.9,2009.941
Slovakia,SVK,2009,75.3,2130.811
Slovakia,SVK,2010,75.6,2175.832
Slovakia,SVK,2011,76.1,2096.903
Slovakia,SVK,2012,76.3,2144.471
Slovakia,SVK,2013,76.6,2126.45
Slovakia,SVK,2014,77,1999.429
Slovakia,SVK,2015,76.7,2059.132
Slovakia,SVK,2016,77.3,2154.288
Slovakia,SVK,2017,77.3,2136.062
Slovakia,SVK,2018,77.4,2183.357
Slovakia,SVK,2019,77.8,2318.275
Slovakia,SVK,2020,77,2309.381
Slovakia,SVK,2021,74.6,2623.706
Slovakia,SVK,2022,77,2536.436
Slovakia,SVK,2023,78.1,NA
Slovenia,SVN,1970,68.7,NA
Slovenia,SVN,1982,71.2,NA
Slovenia,SVN,1983,71,NA
Slovenia,SVN,1984,71.4,NA
Slovenia,SVN,1985,71.9,NA
Slovenia,SVN,1986,72.5,NA
Slovenia,SVN,1987,72.4,NA
Slovenia,SVN,1988,73.1,NA
Slovenia,SVN,1989,73.5,NA
Slovenia,SVN,1990,73.9,NA
Slovenia,SVN,1991,73.6,NA
Slovenia,SVN,1992,73.7,NA
Slovenia,SVN,1993,73.6,NA
Slovenia,SVN,1994,74,NA
Slovenia,SVN,1995,74.7,NA
Slovenia,SVN,1996,75.2,NA
Slovenia,SVN,1997,75.2,NA
Slovenia,SVN,1998,75.3,NA
Slovenia,SVN,1999,75.7,NA
Slovenia,SVN,2000,76.2,1857.359
Slovenia,SVN,2001,76.4,1939.155
Slovenia,SVN,2002,76.6,2043.619
Slovenia,SVN,2003,76.4,2124.898
Slovenia,SVN,2004,77.2,2174.389
Slovenia,SVN,2005,77.5,2252.063
Slovenia,SVN,2006,78.3,2313.124
Slovenia,SVN,2007,78.4,2371.863
Slovenia,SVN,2008,79.1,2528.644
Slovenia,SVN,2009,79.4,2563.541
Slovenia,SVN,2010,79.8,2531.225
Slovenia,SVN,2011,80.1,2528.359
Slovenia,SVN,2012,80.3,2489.726
Slovenia,SVN,2013,80.5,2469.49
Slovenia,SVN,2014,81.2,2487.825
Slovenia,SVN,2015,80.9,2579.849
Slovenia,SVN,2016,81.2,2667.953
Slovenia,SVN,2017,81.2,2689.604
Slovenia,SVN,2018,81.5,2837.423
Slovenia,SVN,2019,81.6,3000.806
Slovenia,SVN,2020,80.6,3190.582
Slovenia,SVN,2021,80.7,3423.712
Slovenia,SVN,2022,81.3,3521.806
Slovenia,SVN,2023,82,NA
Sweden,SWE,1960,73.1,NA
Sweden,SWE,1961,73.5,NA
Sweden,SWE,1962,73.4,NA
Sweden,SWE,1963,73.6,NA
Sweden,SWE,1964,73.8,NA
Sweden,SWE,1965,73.9,NA
Sweden,SWE,1966,74.2,NA
Sweden,SWE,1967,74.2,NA
Sweden,SWE,1968,74,NA
Sweden,SWE,1969,74.1,NA
Sweden,SWE,1970,74.7,1396.896
Sweden,SWE,1971,74.7,1504.583
Sweden,SWE,1972,74.8,1569.062
Sweden,SWE,1973,74.9,1613.496
Sweden,SWE,1974,75,1712.745
Sweden,SWE,1975,75,1888.065
Sweden,SWE,1976,75,1997.915
Sweden,SWE,1977,75.5,2171.017
Sweden,SWE,1978,75.5,2174.807
Sweden,SWE,1979,75.6,2221.412
Sweden,SWE,1980,75.8,2333.226
Sweden,SWE,1981,76.1,2301.667
Sweden,SWE,1982,76.4,2309.27
Sweden,SWE,1983,76.7,2299.219
Sweden,SWE,1984,76.9,2337.214
Sweden,SWE,1985,76.8,2252.789
Sweden,SWE,1986,77,2271.088
Sweden,SWE,1987,77.2,2353.484
Sweden,SWE,1988,77.1,2389.479
Sweden,SWE,1989,77.8,2481.664
Sweden,SWE,1990,77.7,2504.186
Sweden,SWE,1991,77.8,2406.022
Sweden,SWE,1992,78.2,2431.203
Sweden,SWE,1993,78.2,2348.936
Sweden,SWE,1994,78.9,2295.384
Sweden,SWE,1995,79,2359.679
Sweden,SWE,1996,79.2,2441.378
Sweden,SWE,1997,79.4,2440.765
